case;event_0;event_1;event_2;event_3;time;org:resource_Event_0;org:resource_Event_1;org:resource_Event_2;org:resource_Event_3;org:resource_Event_4;org:resource_Event_5;org:resource_Event_6;AMOUNT_REQ_Trace
2536;0;0;1;0;0.0;0;0;0;1;0;1;1;0.28000280002800026
2537;0;0;0;1;0.0;0;0;1;0;0;0;0;0.08000080000800007
2537;0;0;0;1;0.0;0;1;0;0;0;1;0;0.08000080000800007
2538;0;1;0;0;0.0;0;0;1;0;0;0;0;0.5000050000500005
2538;0;0;0;1;0.0;0;1;0;0;1;0;1;0.5000050000500005
2539;0;1;0;0;0.0;0;1;0;1;0;0;1;0.5000050000500005
2539;0;0;0;1;0.0;0;1;0;0;1;0;1;0.5000050000500005
2540;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
2540;0;0;0;1;0.0;0;0;1;0;0;0;0;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;1;0;1;1;0.05000050000500005
2540;0;0;0;1;0.0;0;1;0;0;1;0;0;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;1;1;1;1;0.05000050000500005
2540;0;0;0;1;0.0;0;0;1;1;0;1;0;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;1;0;0;1;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;0;1;1;1;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
2540;0;0;0;1;0.0;0;0;0;0;0;1;0;0.05000050000500005
2541;0;1;0;0;0.0;0;0;1;0;0;0;0;0.07400074000740008
2541;0;0;0;1;0.0;0;1;0;0;1;0;1;0.07400074000740008
2541;0;0;0;1;0.0;0;1;0;0;1;0;1;0.07400074000740008
2541;0;0;0;1;0.0;0;1;0;0;1;0;1;0.07400074000740008
2542;0;1;0;0;0.0;0;0;1;0;0;0;0;0.15000150001500015
2542;0;0;0;1;0.0;0;0;1;1;1;0;1;0.15000150001500015
2542;0;0;0;1;0.0;0;1;0;0;1;0;1;0.15000150001500015
2542;0;0;1;0;0.0;0;1;0;0;1;0;1;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;1;0;0;1;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
2542;0;0;1;0;0.0;0;0;1;1;0;0;0;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
2542;0;0;1;0;0.0;0;1;0;0;0;0;1;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;0;0;1;0;0.15000150001500015
2542;0;0;1;0;0.0;0;0;0;0;0;1;0;0.15000150001500015
2543;0;0;0;1;0.0;0;0;1;0;0;0;0;0.0015000150001500015
2543;0;0;0;1;0.0;0;0;0;1;0;1;1;0.0015000150001500015
2544;0;0;0;1;0.0;0;0;1;0;0;0;0;0.008000080000800006
2544;0;0;0;1;0.0;0;0;0;0;0;0;1;0.008000080000800006
2544;0;0;0;1;0.0;0;0;0;1;0;1;1;0.008000080000800006
2544;0;0;0;1;0.0;0;1;0;0;1;0;0;0.008000080000800006
2544;0;0;0;1;0.0;0;0;0;1;1;1;1;0.008000080000800006
2544;0;0;0;1;0.0;0;0;1;1;0;0;0;0.008000080000800006
2544;0;0;0;1;0.0;0;0;0;1;1;1;1;0.008000080000800006
2544;0;0;0;1;0.0;0;0;1;0;0;0;0;0.900009000090001
2544;0;0;0;1;0.0;0;0;0;1;1;1;0;0.008000080000800006
2544;0;0;0;1;0.0;0;0;1;1;0;1;1;0.008000080000800006
2544;0;0;0;1;0.0;0;0;1;1;0;1;1;0.008000080000800006
2545;0;0;0;1;0.0;0;0;1;0;0;0;0;0.1000010000100001
2545;0;0;0;1;0.0;0;0;0;1;0;1;1;0.1000010000100001
2545;0;0;0;1;0.0;0;1;0;0;1;0;0;0.1000010000100001
2545;0;0;0;1;0.0;0;0;0;1;1;1;1;0.1000010000100001
2545;0;0;0;1;0.0;0;0;1;1;0;1;0;0.1000010000100001
2545;0;0;0;1;0.0;0;0;0;1;0;0;0;0.1000010000100001
2545;0;0;0;1;0.0;0;0;1;1;0;1;1;0.1000010000100001
2545;0;0;0;1;0.0;0;0;1;1;0;1;1;0.1000010000100001
2546;0;0;0;1;0.0;0;0;1;1;1;0;0;0.15000150001500015
2546;0;1;0;1;0.0;0;0;1;0;0;1;1;0.16000160001600014
2546;0;0;0;1;0.0;0;1;0;0;1;0;1;0.15000150001500015
2546;0;0;1;0;0.0;0;1;0;0;1;0;1;0.15000150001500015
2546;0;0;1;0;0.0;0;0;1;1;0;1;0;0.15000150001500015
2546;0;0;1;0;0.0;0;0;1;0;0;0;1;0.15000150001500015
2546;0;0;1;0;0.0;0;1;0;0;0;0;0;0.15000150001500015
2546;0;0;1;1;0.0;0;0;0;0;1;0;1;0.15000150001500015
2547;0;0;0;1;0.0;0;1;0;0;1;0;1;0.4900049000490005
2547;0;0;0;1;0.0;0;0;0;1;0;1;1;0.4900049000490005
2547;0;0;0;1;0.0;0;1;0;0;1;0;1;0.4900049000490005
2547;0;0;1;0;0.0;0;0;0;1;1;0;0;0.4900049000490005
2547;0;0;1;0;0.0;0;0;1;1;0;0;0;0.4900049000490005
2547;0;0;1;0;0.0;0;0;0;0;1;1;1;0.4900049000490005
2547;0;0;1;0;0.0;0;0;0;0;1;1;1;0.4900049000490005
2547;0;0;1;0;0.0;0;1;0;0;0;1;0;0.4900049000490005
2547;0;0;1;0;0.0;0;0;1;1;0;0;0;0.4900049000490005
2548;0;0;0;1;0.0;0;0;1;0;1;0;0;0.06000060000600006
2548;0;0;0;1;0.0;0;1;0;0;1;0;1;0.06000060000600006
2548;0;0;1;0;0.0;0;0;0;1;1;0;0;0.06000060000600006
2548;0;0;1;0;0.0;0;0;0;1;0;0;1;0.06000060000600006
2548;0;0;1;0;0.0;0;1;0;0;0;0;1;0.06000060000600006
2548;0;0;1;0;0.0;0;0;0;1;0;1;0;0.06000060000600006
2548;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06000060000600006
2548;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06000060000600006
2549;0;0;0;1;0.0;0;0;0;1;0;1;1;0.06000060000600006
2549;0;0;0;1;0.0;0;1;0;0;1;0;1;0.06000060000600006
2549;0;0;0;1;0.0;0;0;0;1;0;1;1;0.06000060000600006
2549;0;0;0;1;0.0;0;1;0;0;1;0;0;0.06000060000600006
2549;0;0;0;1;0.0;0;0;1;1;0;1;1;0.06000060000600006
2549;0;0;0;1;0.0;0;0;1;0;1;0;0;0.06000060000600006
2549;0;0;0;1;0.0;0;0;0;1;0;0;0;0.06000060000600006
2549;0;0;0;1;0.0;0;0;0;1;0;0;0;0.06000060000600006
2549;0;0;0;1;0.0;0;0;0;0;0;0;1;0.06000060000600006
2549;0;0;0;1;0.0;0;0;0;1;0;0;1;0.06000060000600006
2549;0;0;0;1;0.0;0;0;0;1;0;0;1;0.06000060000600006
2550;0;0;0;1;0.0;0;0;1;1;1;0;1;0.05000050000500005
2550;0;0;1;0;0.0;0;0;1;0;0;0;1;0.05000050000500005
2550;0;0;1;1;0.0;0;0;0;1;1;0;1;0.05000050000500005
2551;0;0;0;1;0.0;0;0;0;1;1;0;0;0.15000150001500015
2551;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
2551;0;0;1;0;0.0;0;0;0;1;1;1;0;0.15000150001500015
2551;0;0;1;0;0.0;0;0;1;0;0;0;1;0.15000150001500015
2551;0;0;1;1;0.0;0;0;1;0;1;1;0;0.15000150001500015
2552;0;1;0;0;0.0;0;1;0;0;1;0;1;0.15000150001500015
2552;0;1;0;0;0.0;0;1;0;0;1;0;1;0.15000150001500015
2553;0;0;0;1;0.0;0;0;1;1;1;0;1;0.4000040000400004
2553;0;0;0;1;0.0;0;1;0;0;1;0;1;0.4000040000400004
2553;0;0;0;1;0.0;0;0;0;1;0;1;1;0.4000040000400004
2554;0;1;0;0;0.0;0;1;0;0;1;0;1;0.15000150001500015
2554;0;0;0;1;0.0;0;0;0;1;0;1;1;0.15000150001500015
2554;0;0;1;0;0.0;0;0;0;1;0;1;1;0.15000150001500015
2554;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
2555;0;0;0;1;0.0;0;0;0;1;0;1;1;0.09000090000900009
2555;0;0;0;1;0.0;0;1;0;0;1;0;0;0.09000090000900009
2555;0;0;0;1;0.0;0;1;0;1;1;0;1;0.09000090000900009
2556;0;1;0;0;0.0;0;1;0;0;1;0;1;0.006000060000600006
2556;0;1;0;0;0.0;0;1;0;0;1;0;1;0.006000060000600006
2556;0;1;0;0;0.0;0;1;0;0;1;0;1;0.006000060000600006
2557;0;0;0;1;0.0;0;0;1;0;1;0;0;0.5000050000500005
2557;0;0;1;0;0.0;0;1;0;0;1;0;0;0.5000050000500005
2558;0;1;0;0;0.0;0;1;0;0;1;0;1;0.25000250002500024
2558;0;0;0;1;0.0;0;0;0;1;0;1;1;0.25000250002500024
2558;0;0;0;1;0.0;0;1;0;0;1;0;0;0.25000250002500024
2558;0;0;0;1;0.0;0;0;0;1;1;1;1;0.25000250002500024
2558;0;0;0;1;0.0;0;0;1;1;0;1;1;0.25000250002500024
2558;0;0;0;1;0.0;0;0;1;1;0;1;0;0.25000250002500024
2558;0;0;0;1;0.0;0;0;0;1;1;1;1;0.25000250002500024
2559;0;0;0;1;0.0;0;0;0;1;0;1;1;0.1950019500195002
2559;0;0;0;1;0.0;0;0;1;1;0;0;0;0.1950019500195002
2559;0;0;0;1;0.0;0;1;0;0;1;0;0;0.1950019500195002
2559;0;0;0;1;0.0;0;1;0;0;1;0;0;0.1950019500195002
2559;0;0;1;0;0.0;0;1;0;0;1;0;0;0.1950019500195002
2559;0;0;1;0;0.0;0;1;0;0;0;1;0;0.1950019500195002
2559;0;0;1;0;0.0;0;0;0;0;0;0;1;0.1950019500195002
2559;0;0;1;0;0.0;0;0;0;1;0;0;0;0.1950019500195002
2559;0;0;1;0;0.0;0;0;0;1;0;1;1;0.1950019500195002
2559;0;0;1;0;0.0;0;0;0;1;0;0;1;0.1950019500195002
2559;0;0;1;0;0.0;0;0;0;1;1;0;0;0.1950019500195002
2559;0;0;1;0;0.0;0;0;0;1;0;1;1;0.1950019500195002
2559;0;0;1;0;0.0;0;1;0;0;0;1;0;0.1950019500195002
2559;0;0;1;0;0.0;0;1;0;0;0;1;0;0.1950019500195002
2560;0;0;0;1;0.0;0;0;0;1;0;1;1;0.13000130001300014
2560;0;0;0;1;0.0;0;1;0;0;1;0;0;0.13000130001300014
2560;0;0;0;1;0.0;0;1;0;1;1;0;1;0.13000130001300014
2560;0;0;0;1;0.0;0;0;1;0;1;0;1;0.13000130001300014
2560;0;0;0;1;0.0;0;1;0;1;1;0;1;0.13000130001300014
2560;0;0;0;1;0.0;0;0;1;0;1;0;0;0.13000130001300014
2560;0;0;0;1;0.0;0;0;1;1;1;0;1;0.13000130001300014
2560;0;0;0;1;0.0;0;0;0;1;1;1;0;0.13000130001300014
2560;0;0;0;1;0.0;0;0;0;1;0;0;1;0.13000130001300014
2560;0;0;0;1;0.0;0;0;0;1;0;0;1;0.13000130001300014
2561;0;0;0;1;0.0;0;0;0;1;0;1;1;0.09000090000900009
2561;0;0;0;1;0.0;0;1;0;0;1;0;0;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;1;1;1;1;0.09000090000900009
2561;0;0;0;1;0.0;0;0;1;1;0;1;0;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;1;1;1;1;0.09000090000900009
2561;0;0;0;1;0.0;0;0;1;0;0;0;0;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;1;1;1;0;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;1;1;1;0;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;0;0;0;1;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;0;0;0;1;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;0;0;0;1;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;1;1;0;0;0.4025040250402504
2561;0;0;0;1;0.0;0;0;0;1;0;0;1;0.09000090000900009
2561;0;0;0;1;0.0;0;0;0;1;0;0;1;0.09000090000900009
2562;0;0;0;1;0.0;0;0;1;1;0;0;0;0.15000150001500015
2562;0;0;0;1;0.0;0;0;1;1;0;1;1;0.15000150001500015
2562;0;1;1;0;0.0;0;0;0;0;0;0;1;0.0
2562;0;0;1;0;0.0;0;0;1;1;0;1;1;0.15000150001500015
2562;0;0;1;0;0.0;0;0;1;0;0;0;0;0.15000150001500015
2562;0;0;1;0;0.0;0;0;1;0;0;0;1;0.15000150001500015
2562;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
2563;0;1;0;0;0.0;0;1;1;0;0;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;0;1;1;0;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;1;0;0;1;0;1;0.05000050000500005
2563;0;0;0;1;0.0;0;1;0;0;1;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;0;1;1;0;1;1;0.05000050000500005
2563;0;0;0;1;0.0;0;0;1;1;0;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;0;1;0;1;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;0;1;0;1;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;0;0;1;0;0;0;0.05000050000500005
2563;0;0;0;1;0.0;0;0;1;1;0;1;1;0.05000050000500005
2563;0;0;0;1;0.0;0;0;0;1;0;0;1;0.05000050000500005
2563;0;0;0;1;0.0;0;0;0;1;0;0;1;0.05000050000500005
2564;0;1;0;0;0.0;0;1;0;0;1;0;1;0.1000010000100001
2564;0;0;0;1;0.0;0;1;0;0;1;0;1;0.1000010000100001
2564;0;0;0;1;0.0;0;0;0;0;0;1;0;0.1000010000100001
2564;0;0;0;1;0.0;0;0;1;1;0;1;1;0.1000010000100001
2565;0;0;1;0;0.0;0;0;1;0;0;0;0;0.3000030000300003
2565;0;0;1;0;0.0;0;0;1;1;0;0;0;0.3000030000300003
2565;0;0;1;0;0.0;0;1;0;0;0;0;1;0.3000030000300003
2565;0;0;1;0;0.0;0;1;0;0;0;0;1;0.3000030000300003
2566;0;0;0;1;0.0;0;1;0;0;1;0;1;0.12000120001200013
2566;0;0;1;0;0.0;0;0;0;1;1;0;0;0.12000120001200013
2566;0;0;1;0;0.0;0;0;0;1;0;0;1;0.12000120001200013
2566;0;0;1;0;0.0;0;1;0;0;0;0;1;0.12000120001200013
2566;0;0;1;0;0.0;0;0;0;1;0;1;0;0.12000120001200013
2566;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12000120001200013
2567;0;0;0;1;0.0;0;0;0;1;0;1;1;0.09000090000900009
2567;0;0;0;1;0.0;0;0;0;1;0;1;1;0.09000090000900009
2567;0;0;1;0;0.0;0;0;0;1;0;1;1;0.09000090000900009
2567;0;0;1;0;0.0;0;0;0;1;1;0;0;0.09000090000900009
2567;0;0;1;0;0.0;0;1;0;0;0;0;0;0.09000090000900009
2567;0;0;1;1;0.0;0;0;0;0;1;0;1;0.09000090000900009
2567;0;1;0;1;0.0;0;1;0;0;1;0;0;0.09000090000900009
2567;0;1;0;1;0.0;0;0;0;0;0;0;1;0.09000090000900009
2567;0;1;0;1;0.0;0;1;0;0;0;0;0;0.09000090000900009
2567;0;0;1;1;0.0;0;0;0;0;1;0;1;0.09000090000900009
2568;0;1;0;0;0.0;0;1;0;0;0;1;0;0.2940029400294003
2568;0;0;0;1;0.0;0;1;0;0;0;1;0;0.2940029400294003
2568;0;0;0;1;0.0;0;1;0;0;0;1;0;0.2940029400294003
2568;0;0;1;0;0.0;0;1;0;0;0;1;0;0.2940029400294003
2568;0;0;1;0;0.0;0;0;0;1;1;0;0;0.2940029400294003
2568;0;0;1;0;0.0;0;1;0;0;0;1;0;0.2940029400294003
2568;0;0;1;0;0.0;0;0;0;0;0;1;1;0.2940029400294003
2568;0;0;1;1;0.0;0;0;0;0;1;0;0;0.2940029400294003
2569;0;0;0;1;0.0;0;0;0;0;0;0;1;0.05000050000500005
2569;0;0;0;1;0.0;0;0;1;1;0;0;0;0.05000050000500005
2569;0;0;0;1;0.0;0;0;1;1;0;0;0;0.05000050000500005
2569;0;0;1;0;0.0;0;0;1;1;0;1;0;0.05000050000500005
2570;0;0;0;1;0.0;0;1;0;0;0;1;0;0.06500065000650007
2570;0;0;1;0;0.0;0;1;0;0;0;1;0;0.06500065000650007
2570;0;0;1;0;0.0;0;1;0;0;0;1;0;0.06500065000650007
2570;0;0;1;0;0.0;0;1;0;0;0;1;0;0.06500065000650007
2570;0;0;1;0;0.0;0;0;0;1;1;1;0;0.06500065000650007
2570;0;0;1;0;0.0;0;1;0;0;1;0;1;0.06500065000650007
2570;0;0;1;0;0.0;0;0;0;1;0;0;0;0.06500065000650007
2570;0;0;1;0;0.0;0;0;0;0;0;1;1;0.06500065000650007
2570;0;0;1;1;0.0;0;0;0;0;1;0;0;0.06500065000650007
2570;0;0;1;1;0.0;0;0;0;0;1;0;0;0.06500065000650007
2571;0;1;0;0;0.0;0;1;1;0;0;0;0;0.05000050000500005
2571;0;1;0;0;0.0;0;1;1;0;0;0;0;0.05000050000500005
2571;0;1;0;0;0.0;0;1;1;0;0;0;0;0.05000050000500005
2571;0;0;0;1;0.0;0;0;0;1;0;1;1;0.05000050000500005
2572;0;1;0;0;0.0;0;1;0;0;0;1;0;0.36000360003600035
2572;0;1;0;1;0.0;0;1;0;0;1;0;0;0.05000050000500005
2572;0;0;0;1;0.0;0;1;0;0;0;1;0;0.36000360003600035
2572;0;0;1;0;0.0;0;1;0;0;0;1;0;0.36000360003600035
2572;0;0;1;0;0.0;0;0;0;1;1;0;0;0.36000360003600035
2572;0;0;1;0;0.0;0;1;0;0;0;0;0;0.36000360003600035
2572;0;0;1;0;0.0;0;0;0;1;0;0;0;0.36000360003600035
2572;0;0;1;0;0.0;0;0;0;0;0;1;0;0.36000360003600035
2572;0;0;1;0;0.0;0;1;0;0;1;1;1;0.36000360003600035
2572;0;0;1;1;0.0;0;0;0;0;1;0;0;0.36000360003600035
2572;0;0;1;1;0.0;0;0;0;0;1;0;0;0.36000360003600035
2573;0;1;0;0;0.0;0;1;1;0;0;0;0;0.1000010000100001
2573;0;0;0;1;0.0;0;1;0;1;1;0;1;0.1000010000100001
2573;0;0;0;1;0.0;0;0;0;0;0;0;1;0.1000010000100001
2573;0;0;0;1;0.0;0;0;0;1;0;0;0;0.1000010000100001
2573;0;0;0;1;0.0;0;0;0;1;1;0;0;0.1000010000100001
2574;0;0;0;1;0.0;0;1;0;1;1;0;1;0.15000150001500015
2574;0;0;1;0;0.0;0;1;0;0;0;1;0;0.15000150001500015
2574;0;0;1;0;0.0;0;0;1;1;0;0;1;0.15000150001500015
2574;0;0;1;0;0.0;0;0;0;1;0;1;0;0.15000150001500015
2574;0;0;1;0;0.0;0;0;0;1;0;1;1;0.15000150001500015
2574;0;0;1;0;0.0;0;0;1;0;0;0;1;0.15000150001500015
2574;0;0;1;1;0.0;0;0;0;0;1;0;0;0.15000150001500015
2575;0;0;0;1;0.0;0;0;1;1;0;0;0;0.23000230002300026
2575;0;0;1;0;0.0;0;0;1;0;1;0;0;0.23000230002300026
2575;0;0;1;0;0.0;0;0;1;0;0;0;1;0.23000230002300026
2575;0;0;1;1;0.0;0;0;0;0;1;0;0;0.23000230002300026
2576;0;0;0;1;0.0;0;0;1;1;0;1;1;0.3000030000300003
2576;0;0;0;1;0.0;0;0;1;1;0;1;0;0.3000030000300003
2576;0;0;0;1;0.0;0;1;0;1;1;0;1;0.3000030000300003
2576;0;0;0;1;0.0;0;0;0;1;0;0;0;0.3000030000300003
2576;0;0;0;1;0.0;0;0;1;1;1;0;0;0.3000030000300003
2576;0;0;0;1;0.0;0;0;1;1;0;0;0;0.3000030000300003
2576;0;0;0;1;0.0;0;0;1;1;0;0;0;0.3000030000300003
2576;0;0;0;1;0.0;0;0;1;1;0;0;0;0.3000030000300003
2576;0;0;0;1;0.0;0;0;0;1;1;1;0;0.3000030000300003
2576;0;0;0;1;0.0;0;0;0;1;1;0;0;0.3000030000300003
2576;0;0;0;1;0.0;0;0;0;1;1;1;1;0.3000030000300003
2576;0;0;0;1;0.0;0;0;0;1;1;1;1;0.3000030000300003
2576;0;0;0;1;0.0;0;0;0;1;1;1;1;0.3000030000300003
2577;0;0;0;1;0.0;0;0;0;0;0;0;1;0.025000250002500026
2577;0;0;0;1;0.0;0;0;1;1;0;1;0;0.025000250002500026
2577;0;0;0;1;0.0;0;0;0;1;1;1;1;0.025000250002500026
2577;0;0;0;1;0.0;0;0;1;1;0;1;0;0.025000250002500026
2578;0;0;0;1;0.0;0;0;0;1;1;1;1;0.28000280002800026
2578;0;0;1;0;0.0;0;1;0;0;0;1;0;0.28000280002800026
2578;0;0;1;0;0.0;0;1;0;0;0;0;0;0.28000280002800026
2578;0;0;1;0;0.0;0;0;0;1;0;0;0;0.28000280002800026
2578;0;0;1;0;0.0;0;0;0;0;0;1;1;0.28000280002800026
2578;0;0;1;1;0.0;0;0;0;0;1;0;0;0.28000280002800026
2579;0;1;0;0;0.0;0;1;0;1;1;1;0;0.1850018500185002
2579;0;0;0;1;0.0;0;1;0;0;1;0;0;0.1850018500185002
2579;0;0;0;1;0.0;0;0;0;1;1;1;1;0.1850018500185002
2580;0;1;0;0;0.0;0;1;0;1;1;1;0;0.12400124001240012
2580;0;0;0;1;0.0;0;1;0;0;1;0;0;0.12400124001240012
2580;0;0;1;1;0.0;0;0;0;0;1;0;1;0.08000080000800007
2580;0;0;0;1;0.0;0;0;0;1;1;1;1;0.12400124001240012
2580;0;0;0;1;0.0;0;0;1;1;0;1;1;0.12400124001240012
2580;0;0;0;1;0.0;0;0;1;1;0;1;0;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;1;0;1;1;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;1;0;0;1;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;1;1;0;0;0.12400124001240012
2580;0;0;1;0;0.0;0;0;1;1;0;0;0;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;1;0;1;0;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12400124001240012
2580;0;0;1;0;0.0;0;0;0;0;0;0;1;0.12400124001240012
2581;0;0;0;1;0.0;0;0;0;1;0;1;1;0.06000060000600006
2581;0;0;1;0;0.0;0;0;0;1;0;1;1;0.06000060000600006
2581;0;0;1;0;0.0;0;1;0;0;0;1;0;0.06000060000600006
2581;0;0;1;0;0.0;0;1;0;1;1;1;0;0.06000060000600006
2581;0;0;1;0;0.0;0;0;0;1;0;1;1;0.06000060000600006
2581;0;0;1;0;0.0;0;0;0;1;0;1;1;0.06000060000600006
2581;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06000060000600006
2581;0;0;1;0;0.0;0;0;0;0;0;0;1;0.06000060000600006
2582;0;1;0;0;0.0;0;1;0;0;1;0;0;0.05000050000500005
2582;0;0;0;1;0.0;0;1;0;0;1;0;0;0.05000050000500005
2582;0;0;0;1;0.0;0;0;0;1;0;0;1;0.05000050000500005
2583;0;0;0;1;0.0;0;0;1;1;0;1;1;0.15000150001500015
2583;0;0;1;0;0.0;0;0;1;1;0;1;1;0.15000150001500015
2583;0;0;1;0;0.0;0;0;1;1;0;1;1;0.15000150001500015
2583;0;0;1;0;0.0;0;1;0;0;0;1;0;0.15000150001500015
2583;0;0;1;0;0.0;0;0;0;0;1;1;1;0.15000150001500015
2583;0;0;1;0;0.0;0;0;1;1;1;0;1;0.15000150001500015
2583;0;0;1;0;0.0;0;0;0;0;0;0;1;0.15000150001500015
2583;0;0;1;0;0.0;0;0;1;1;1;0;1;0.15000150001500015
2583;0;0;1;0;0.0;0;0;0;1;0;0;0;0.15000150001500015
2583;0;0;1;0;0.0;0;0;0;1;0;0;1;0.15000150001500015
2583;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
2583;0;0;1;0;0.0;0;0;0;1;1;0;0;0.15000150001500015
2584;0;1;0;0;0.0;0;1;0;1;1;1;0;0.3100031000310003
2584;0;0;0;1;0.0;0;0;0;1;1;1;1;0.3100031000310003
2585;0;1;0;0;0.0;0;1;0;0;1;0;0;0.1000010000100001
2585;0;0;0;1;0.0;0;1;0;0;1;0;0;0.1000010000100001
2585;0;0;0;1;0.0;0;0;0;1;1;1;1;0.1000010000100001
2586;0;0;0;1;0.0;0;1;0;0;1;0;0;0.12000120001200013
2586;0;0;0;1;0.0;0;1;0;0;1;0;0;0.12000120001200013
2586;0;0;1;1;0.0;0;0;0;0;1;0;0;0.12000120001200013
2586;0;0;1;0;0.0;0;0;0;0;0;1;1;0.12000120001200013
2586;0;0;1;1;0.0;0;0;0;0;1;0;0;0.12000120001200013
2586;0;0;1;1;0.0;0;0;0;0;1;0;0;0.12000120001200013
2586;0;0;1;1;0.0;0;0;0;0;1;0;0;0.12000120001200013
2587;0;0;0;1;0.0;0;1;0;0;1;0;0;0.2000020000200002
2587;0;0;0;1;0.0;0;0;0;1;1;1;0;0.2000020000200002
2587;0;0;0;1;0.0;0;0;0;1;1;1;0;0.2000020000200002
2587;0;0;1;0;0.0;0;0;0;1;1;1;0;0.2000020000200002
2587;0;0;1;0;0.0;0;0;1;0;0;0;1;0.2000020000200002
2587;0;0;1;1;0.0;0;0;1;0;0;1;0;0.2000020000200002
2587;0;0;1;1;0.0;0;0;0;0;1;0;0;0.2000020000200002
2588;0;0;0;1;0.0;0;1;0;0;1;0;0;0.13000130001300014
2588;0;0;0;1;0.0;0;0;0;0;0;0;1;0.13000130001300014
2588;0;0;0;1;0.0;0;0;0;0;0;1;0;0.13000130001300014
2588;0;0;1;0;0.0;0;0;0;1;0;1;1;0.13000130001300014
2588;0;0;1;0;0.0;0;1;0;0;0;1;0;0.13000130001300014
2588;0;0;1;0;0.0;0;1;0;0;1;1;1;0.13000130001300014
2588;0;0;1;1;0.0;0;0;0;1;0;0;1;0.13000130001300014
2588;0;0;1;1;0.0;0;0;0;1;0;0;1;0.13000130001300014
2588;0;0;1;1;0.0;0;0;1;0;0;1;0;0.13000130001300014
2589;0;0;0;1;0.0;0;0;0;1;1;1;1;0.2000020000200002
2589;0;0;0;1;0.0;0;0;0;1;1;1;1;0.2000020000200002
2589;0;0;0;1;0.0;0;0;0;1;1;1;1;0.2000020000200002
2589;0;0;0;1;0.0;0;1;0;0;1;0;0;0.2000020000200002
2589;0;0;0;1;0.0;0;0;0;1;1;1;1;0.2000020000200002
2589;0;0;0;1;0.0;0;0;1;1;0;1;0;0.2000020000200002
2589;0;0;0;1;0.0;0;0;1;0;1;0;0;0.2000020000200002
2589;0;0;0;1;0.0;0;0;0;1;1;1;0;0.13200132001320014
2589;0;0;0;1;0.0;0;0;0;0;0;1;0;0.2000020000200002
2590;0;1;0;0;0.0;0;0;1;1;0;0;1;0.1000010000100001
2590;0;0;0;1;0.0;0;0;1;1;0;0;1;0.1000010000100001
