case;event;time;org:resource_Event;AMOUNT_REQ_Trace
116;3;03.10.2011-16:00:24;7;0.17000170001700016
116;0;03.10.2011-17:12:19;7;0.17000170001700016
116;0;04.10.2011-07:48:32;0;0.17000170001700016
116;0;04.10.2011-11:27:25;28;0.17000170001700016
116;0;04.10.2011-11:27:46;28;0.17000170001700016
116;0;04.10.2011-11:45:19;28;0.17000170001700016
116;0;04.10.2011-12:24:07;27;0.17000170001700016
116;0;04.10.2011-13:48:32;0;0.17000170001700016
116;0;04.10.2011-14:03:26;29;0.17000170001700016
116;0;04.10.2011-15:42:25;28;0.17000170001700016
116;0;04.10.2011-16:49:33;28;0.17000170001700016
116;0;04.10.2011-17:09:32;28;0.17000170001700016
116;0;05.10.2011-08:58:32;15;0.17000170001700016
116;0;05.10.2011-09:07:19;15;0.17000170001700016
116;0;03.11.2011-08:15:11;15;0.17000170001700016
117;0;03.10.2011-17:07:08;7;0.01000010000100001
117;0;04.10.2011-07:57:23;13;0.01000010000100001
117;0;04.10.2011-07:58:42;13;0.01000010000100001
117;0;04.10.2011-08:00:16;0;0.01000010000100001
117;0;04.10.2011-09:12:20;13;0.01000010000100001
117;0;04.10.2011-11:45:33;29;0.01000010000100001
117;0;04.10.2011-15:50:54;13;0.01000010000100001
117;1;04.10.2011-15:51:28;13;0.01000010000100001
117;1;11.10.2011-18:49:13;7;0.01000010000100001
117;1;12.10.2011-07:22:30;0;0.01000010000100001
117;2;17.10.2011-12:23:02;3;0.01000010000100001
118;0;03.10.2011-17:09:32;7;0.4000040000400004
118;0;04.10.2011-07:26:00;0;0.4000040000400004
118;0;04.10.2011-11:28:16;27;0.4000040000400004
118;0;04.10.2011-15:42:15;28;0.4000040000400004
118;0;04.10.2011-17:05:35;28;0.4000040000400004
118;0;05.10.2011-08:35:19;15;0.4000040000400004
118;0;05.10.2011-08:44:34;15;0.4000040000400004
118;1;05.10.2011-08:45:36;15;0.4000040000400004
118;1;05.10.2011-08:47:23;15;0.4000040000400004
118;1;12.10.2011-09:15:33;0;0.4000040000400004
118;1;12.10.2011-13:50:22;15;0.4000040000400004
118;1;13.10.2011-16:44:05;15;0.4000040000400004
118;1;17.10.2011-16:40:39;8;0.4000040000400004
118;1;18.10.2011-16:39:03;10;0.4000040000400004
118;1;20.10.2011-17:17:46;40;0.4000040000400004
118;1;22.10.2011-14:23:12;0;0.4000040000400004
118;1;25.10.2011-10:13:12;6;0.4000040000400004
118;1;27.10.2011-09:59:12;0;0.4000040000400004
118;1;29.10.2011-12:16:29;10;0.4000040000400004
118;1;03.11.2011-16:31:50;0;0.4000040000400004
118;1;03.11.2011-18:47:12;0;0.4000040000400004
118;1;04.11.2011-08:06:42;0;0.4000040000400004
119;3;03.10.2011-16:19:01;7;0.04000040000400004
120;3;03.10.2011-16:24:08;7;0.07897078970789707
120;0;03.10.2011-17:29:22;7;0.07897078970789707
120;1;03.10.2011-17:40:26;7;0.07897078970789707
120;1;10.10.2011-11:18:08;16;0.07897078970789707
120;2;13.10.2011-07:14:26;12;0.07897078970789707
120;4;13.10.2011-08:18:17;0;0.07897078970789707
120;4;13.10.2011-08:30:14;0;0.07897078970789707
120;4;13.10.2011-09:09:23;0;0.07897078970789707
120;2;13.10.2011-10:12:52;12;0.07897078970789707
120;2;13.10.2011-10:50:53;12;0.07897078970789707
120;4;13.10.2011-15:46:25;23;0.07897078970789707
120;4;13.10.2011-16:21:11;23;0.07897078970789707
121;0;03.10.2011-18:01:59;7;0.05000050000500005
121;0;04.10.2011-07:49:55;0;0.05000050000500005
121;0;04.10.2011-11:37:38;27;0.05000050000500005
121;0;04.10.2011-16:16:13;22;0.05000050000500005
121;0;05.10.2011-07:56:54;15;0.05000050000500005
121;0;05.10.2011-11:53:35;0;0.05000050000500005
121;0;05.10.2011-16:41:05;10;0.05000050000500005
121;0;06.10.2011-07:57:49;0;0.05000050000500005
121;0;06.10.2011-18:50:00;15;0.05000050000500005
121;0;07.10.2011-16:31:40;10;0.05000050000500005
121;0;08.10.2011-08:51:31;10;0.05000050000500005
121;0;03.11.2011-08:15:13;10;0.05000050000500005
122;0;03.10.2011-18:27:27;7;0.2000020000200002
122;1;03.10.2011-18:31:58;7;0.2000020000200002
122;1;03.10.2011-18:37:21;7;0.2000020000200002
122;1;10.10.2011-17:21:21;7;0.2000020000200002
122;1;10.10.2011-18:07:56;7;0.2000020000200002
122;1;14.10.2011-08:03:46;6;0.2000020000200002
123;3;03.10.2011-17:41:01;13;0.15000150001500015
123;0;03.10.2011-18:46:27;7;0.15000150001500015
124;3;03.10.2011-17:42:17;13;0.016000160001600015
124;0;03.10.2011-18:52:59;7;0.016000160001600015
125;3;03.10.2011-17:43:47;13;0.07500075000750007
125;0;03.10.2011-18:55:48;7;0.07500075000750007
125;0;04.10.2011-08:58:03;0;0.07500075000750007
125;0;04.10.2011-11:41:11;29;0.07500075000750007
125;0;04.10.2011-12:55:38;0;0.07500075000750007
126;3;03.10.2011-17:44:26;13;0.058670586705867056
126;3;03.10.2011-17:53:59;13;0.058670586705867056
126;3;03.10.2011-17:59:02;7;0.058670586705867056
126;0;04.10.2011-10:02:47;0;0.058670586705867056
126;0;04.10.2011-14:59:32;0;0.058670586705867056
127;3;03.10.2011-17:56:21;7;0.23000230002300023
128;3;03.10.2011-17:57:36;7;0.7000070000700007
128;0;04.10.2011-08:00:30;0;0.7000070000700007
128;0;04.10.2011-08:59:51;0;0.7000070000700007
128;0;04.10.2011-09:02:29;0;0.7000070000700007
128;0;04.10.2011-11:45:09;27;0.7000070000700007
128;0;04.10.2011-16:20:33;22;0.7000070000700007
129;3;03.10.2011-18:17:57;7;0.1000010000100001
129;0;04.10.2011-08:08:55;0;0.1000010000100001
129;0;04.10.2011-11:40:50;28;0.1000010000100001
129;0;04.10.2011-15:38:43;28;0.1000010000100001
129;0;05.10.2011-07:44:00;15;0.1000010000100001
129;0;05.10.2011-11:41:57;0;0.1000010000100001
129;0;05.10.2011-16:41:01;0;0.1000010000100001
130;0;03.10.2011-18:02:07;0;0.06000060000600006
130;0;03.10.2011-18:09:41;0;0.06000060000600006
130;0;03.10.2011-18:21:08;0;0.06000060000600006
130;1;10.10.2011-10:33:44;24;0.06000060000600006
130;1;17.10.2011-17:53:24;7;0.06000060000600006
130;1;19.10.2011-07:53:08;0;0.06000060000600006
130;2;25.10.2011-09:26:49;12;0.06000060000600006
130;4;25.10.2011-10:12:12;11;0.06000060000600006
130;4;25.10.2011-12:15:32;27;0.06000060000600006
130;4;25.10.2011-12:26:31;27;0.06000060000600006
130;4;26.10.2011-06:14:42;0;0.06000060000600006
130;2;26.10.2011-07:46:29;12;0.06000060000600006
131;3;03.10.2011-18:02:11;26;0.32000320003200033
131;3;03.10.2011-18:02:30;26;0.32000320003200033
131;0;03.10.2011-18:14:08;26;0.32000320003200033
132;3;03.10.2011-18:15:35;7;0.3000030000300003
133;0;04.10.2011-10:01:12;20;0.06000060000600006
133;0;04.10.2011-14:51:37;28;0.06000060000600006
133;1;11.10.2011-18:44:01;7;0.06000060000600006
134;3;03.10.2011-18:26:39;13;0.17500175001750018
135;3;03.10.2011-18:35:06;7;0.15000150001500015
135;0;04.10.2011-07:42:30;0;0.15000150001500015
135;0;04.10.2011-07:44:08;0;0.15000150001500015
135;1;11.10.2011-16:04:34;10;0.15000150001500015
135;1;18.10.2011-17:07:36;10;0.15000150001500015
135;1;18.10.2011-17:24:21;10;0.15000150001500015
135;1;25.10.2011-14:53:06;22;0.15000150001500015
135;1;26.10.2011-17:06:19;9;0.15000150001500015
135;1;29.10.2011-10:33:35;10;0.15000150001500015
135;1;31.10.2011-11:48:11;2;0.15000150001500015
135;2;02.11.2011-12:50:38;17;0.15000150001500015
135;4;02.11.2011-14:26:04;0;0.15000150001500015
135;4;02.11.2011-15:12:24;0;0.15000150001500015
135;4;02.11.2011-17:16:28;7;0.15000150001500015
135;4;02.11.2011-18:22:21;1;0.15000150001500015
135;4;02.11.2011-18:29:55;7;0.15000150001500015
135;4;03.11.2011-07:50:02;2;0.15000150001500015
135;4;03.11.2011-14:01:24;27;0.15000150001500015
136;3;03.10.2011-18:27:29;0;0.13000130001300014
136;0;03.10.2011-18:34:45;0;0.13000130001300014
137;3;03.10.2011-18:50:46;7;0.03000030000300003
137;0;04.10.2011-10:13:34;20;0.03000030000300003
138;3;03.10.2011-18:48:10;0;0.15000150001500015
139;0;04.10.2011-07:30:47;0;0.3150031500315003
139;0;04.10.2011-11:50:28;27;0.3150031500315003
139;0;04.10.2011-16:17:23;13;0.3150031500315003
139;0;05.10.2011-07:57:48;15;0.3150031500315003
139;0;05.10.2011-11:56:39;0;0.3150031500315003
139;0;05.10.2011-16:41:38;0;0.3150031500315003
139;0;05.10.2011-16:51:07;0;0.3150031500315003
139;0;06.10.2011-07:58:51;0;0.3150031500315003
139;0;06.10.2011-18:53:09;15;0.3150031500315003
139;0;07.10.2011-16:33:26;10;0.3150031500315003
139;0;08.10.2011-08:48:20;0;0.3150031500315003
139;0;08.10.2011-08:48:34;0;0.3150031500315003
139;0;13.10.2011-18:35:31;19;0.3150031500315003
139;0;13.10.2011-18:45:29;19;0.3150031500315003
139;0;13.10.2011-18:45:51;19;0.3150031500315003
140;0;04.10.2011-08:23:13;0;0.3000030000300003
140;0;04.10.2011-08:24:16;0;0.3000030000300003
140;1;06.10.2011-10:59:23;0;0.3000030000300003
140;1;11.10.2011-16:08:55;10;0.3000030000300003
140;1;11.10.2011-17:20:53;19;0.3000030000300003
140;1;12.10.2011-07:46:46;16;0.3000030000300003
140;2;17.10.2011-14:13:41;3;0.3000030000300003
140;2;17.10.2011-14:14:06;3;0.3000030000300003
140;2;17.10.2011-14:36:18;3;0.3000030000300003
140;4;17.10.2011-14:57:18;0;0.3000030000300003
140;4;17.10.2011-15:34:27;8;0.3000030000300003
140;2;18.10.2011-14:05:54;3;0.3000030000300003
141;0;04.10.2011-08:27:02;0;0.15000150001500015
141;0;04.10.2011-11:39:00;29;0.15000150001500015
141;0;04.10.2011-12:01:03;20;0.15000150001500015
141;0;04.10.2011-12:07:23;20;0.15000150001500015
141;1;10.10.2011-10:00:54;16;0.15000150001500015
141;2;13.10.2011-11:01:39;4;0.15000150001500015
141;2;13.10.2011-12:02:25;3;0.15000150001500015
142;3;04.10.2011-07:02:31;0;0.24000240002400025
142;0;04.10.2011-10:53:00;0;0.24000240002400025
143;3;04.10.2011-07:03:58;0;0.1000010000100001
143;0;04.10.2011-10:39:20;13;0.1000010000100001
143;0;04.10.2011-14:01:02;20;0.1000010000100001
143;0;04.10.2011-14:07:42;20;0.1000010000100001
143;1;11.10.2011-18:41:23;7;0.1000010000100001
143;1;12.10.2011-07:08:07;0;0.1000010000100001
143;2;17.10.2011-08:40:10;4;0.1000010000100001
143;4;17.10.2011-10:00:50;24;0.1000010000100001
143;4;17.10.2011-11:15:38;0;0.1000010000100001
143;4;17.10.2011-15:13:42;8;0.1000010000100001
143;4;17.10.2011-15:58:27;7;0.1000010000100001
143;4;18.10.2011-06:41:39;2;0.1000010000100001
143;2;18.10.2011-07:44:45;4;0.1000010000100001
144;3;04.10.2011-07:08:38;0;0.12000120001200013
144;3;04.10.2011-07:26:51;20;0.12000120001200013
144;0;04.10.2011-11:15:13;0;0.12000120001200013
144;0;04.10.2011-11:41:08;0;0.12000120001200013
144;1;04.10.2011-11:45:23;0;0.12000120001200013
144;1;11.10.2011-16:29:50;7;0.12000120001200013
144;1;18.10.2011-10:36:24;0;0.12000120001200013
144;1;19.10.2011-16:01:46;7;0.12000120001200013
144;1;20.10.2011-15:16:43;19;0.12000120001200013
144;1;20.10.2011-15:30:07;19;0.12000120001200013
144;1;20.10.2011-15:45:29;19;0.12000120001200013
144;1;27.10.2011-18:52:17;33;0.12000120001200013
144;1;29.10.2011-10:33:40;1;0.12000120001200013
144;1;31.10.2011-19:58:24;0;0.12000120001200013
144;1;01.11.2011-16:16:21;7;0.12000120001200013
144;1;04.11.2011-10:41:37;2;0.12000120001200013
144;2;08.11.2011-14:50:53;3;0.12000120001200013
144;4;08.11.2011-16:57:09;33;0.12000120001200013
144;4;08.11.2011-17:32:39;33;0.12000120001200013
144;4;09.11.2011-08:18:34;0;0.12000120001200013
144;4;09.11.2011-08:21:54;0;0.12000120001200013
144;4;09.11.2011-16:45:32;7;0.12000120001200013
144;4;10.11.2011-08:54:05;2;0.12000120001200013
144;2;10.11.2011-10:04:27;3;0.12000120001200013
145;0;04.10.2011-09:26:22;0;0.06000060000600006
145;0;04.10.2011-12:20:36;0;0.06000060000600006
145;0;04.10.2011-12:31:35;29;0.06000060000600006
145;0;04.10.2011-12:53:27;29;0.06000060000600006
145;0;04.10.2011-16:24:04;22;0.06000060000600006
145;0;04.10.2011-17:17:03;19;0.06000060000600006
145;0;05.10.2011-08:28:12;0;0.06000060000600006
145;0;05.10.2011-08:32:50;0;0.06000060000600006
145;0;05.10.2011-16:34:17;10;0.06000060000600006
145;0;05.10.2011-16:51:25;0;0.06000060000600006
145;0;05.10.2011-16:58:16;10;0.06000060000600006
145;0;05.10.2011-17:05:05;0;0.06000060000600006
145;0;05.10.2011-17:27:07;0;0.06000060000600006
145;0;05.10.2011-18:00:03;0;0.06000060000600006
145;0;05.10.2011-18:00:34;0;0.06000060000600006
145;0;06.10.2011-09:10:54;6;0.06000060000600006
145;0;06.10.2011-10:02:21;6;0.06000060000600006
145;0;07.10.2011-08:10:20;6;0.06000060000600006
145;0;07.10.2011-12:13:50;25;0.06000060000600006
145;0;07.10.2011-15:43:19;5;0.06000060000600006
145;1;17.10.2011-04:15:03;0;0.06000060000600006
145;1;17.10.2011-10:34:21;24;0.06000060000600006
145;1;18.10.2011-16:55:46;10;0.06000060000600006
145;1;20.10.2011-17:31:06;40;0.06000060000600006
145;1;21.10.2011-17:17:27;9;0.06000060000600006
145;1;24.10.2011-13:19:17;15;0.06000060000600006
145;1;24.10.2011-13:20:35;15;0.06000060000600006
145;1;25.10.2011-13:00:50;22;0.06000060000600006
146;3;04.10.2011-07:08:28;0;0.1000010000100001
147;0;04.10.2011-08:52:17;0;0.1000010000100001
147;1;11.10.2011-16:10:47;7;0.1000010000100001
148;3;04.10.2011-07:09:26;13;0.06000060000600006
149;0;04.10.2011-08:44:44;0;0.5000050000500005
149;1;10.10.2011-11:45:10;16;0.5000050000500005
149;2;13.10.2011-08:20:54;17;0.5000050000500005
149;2;13.10.2011-09:10:06;4;0.5000050000500005
149;2;13.10.2011-09:26:04;17;0.5000050000500005
149;4;13.10.2011-09:53:09;0;0.5000050000500005
149;4;13.10.2011-10:08:39;0;0.5000050000500005
149;2;13.10.2011-10:51:18;17;0.5000050000500005
150;0;04.10.2011-09:24:12;0;0.16000160001600017
151;3;04.10.2011-07:09:32;0;0.15000150001500015
151;0;04.10.2011-09:14:19;0;0.15000150001500015
151;0;04.10.2011-11:47:14;27;0.15000150001500015
151;0;04.10.2011-16:17:12;22;0.15000150001500015
151;0;04.10.2011-17:30:09;13;0.15000150001500015
151;1;11.10.2011-18:53:31;13;0.15000150001500015
151;1;12.10.2011-18:52:26;18;0.15000150001500015
151;1;13.10.2011-16:49:17;6;0.15000150001500015
151;1;15.10.2011-11:23:50;0;0.15000150001500015
151;1;18.10.2011-12:21:26;8;0.15000150001500015
151;1;19.10.2011-17:31:48;7;0.15000150001500015
151;1;19.10.2011-17:32:45;7;0.15000150001500015
152;3;04.10.2011-07:06:56;13;0.25000250002500024
152;0;04.10.2011-08:57:25;0;0.25000250002500024
152;1;04.10.2011-09:51:25;20;0.25000250002500024
152;1;11.10.2011-16:15:23;10;0.25000250002500024
152;1;13.10.2011-14:05:15;33;0.25000250002500024
152;1;13.10.2011-16:54:48;6;0.25000250002500024
152;1;15.10.2011-11:26:37;0;0.25000250002500024
152;1;17.10.2011-17:59:03;7;0.25000250002500024
152;1;18.10.2011-13:17:58;0;0.25000250002500024
152;1;19.10.2011-17:45:09;7;0.25000250002500024
152;1;21.10.2011-17:23:42;6;0.25000250002500024
152;1;24.10.2011-13:22:35;15;0.25000250002500024
152;1;25.10.2011-15:17:22;22;0.25000250002500024
152;1;28.10.2011-18:07:31;10;0.25000250002500024
152;1;31.10.2011-18:56:47;26;0.25000250002500024
152;1;01.11.2011-18:43:52;7;0.25000250002500024
152;1;03.11.2011-19:42:10;10;0.25000250002500024
152;1;04.11.2011-08:15:11;10;0.25000250002500024
153;3;04.10.2011-07:06:36;0;0.3087030870308703
153;0;04.10.2011-10:54:11;0;0.3087030870308703
153;0;04.10.2011-10:56:17;0;0.3087030870308703
154;3;04.10.2011-07:07:38;0;0.15000150001500015
155;3;04.10.2011-07:07:17;0;0.11500115001150012
155;0;04.10.2011-10:43:04;0;0.11500115001150012
155;0;04.10.2011-11:38:15;28;0.11500115001150012
156;0;04.10.2011-10:18:44;13;0.05000050000500005
156;0;04.10.2011-15:29:20;19;0.05000050000500005
156;0;05.10.2011-07:33:39;15;0.05000050000500005
156;0;05.10.2011-11:30:16;0;0.05000050000500005
156;0;05.10.2011-16:27:29;0;0.05000050000500005
156;1;05.10.2011-16:28:16;0;0.05000050000500005
156;1;11.10.2011-07:54:34;0;0.05000050000500005
156;2;13.10.2011-11:31:50;12;0.05000050000500005
156;2;13.10.2011-11:32:15;12;0.05000050000500005
156;4;13.10.2011-16:46:47;7;0.05000050000500005
156;2;14.10.2011-07:42:37;4;0.05000050000500005
157;0;04.10.2011-10:13:51;13;0.15000150001500015
157;0;04.10.2011-10:55:35;0;0.15000150001500015
157;1;07.10.2011-18:09:53;5;0.15000150001500015
157;1;11.10.2011-16:49:42;7;0.15000150001500015
157;1;11.10.2011-17:00:11;7;0.15000150001500015
157;1;11.10.2011-17:04:12;7;0.15000150001500015
157;1;12.10.2011-08:32:41;15;0.15000150001500015
157;1;13.10.2011-16:03:00;15;0.15000150001500015
157;1;18.10.2011-09:22:26;8;0.15000150001500015
157;1;02.11.2011-16:55:13;9;0.15000150001500015
157;1;03.11.2011-08:02:47;11;0.15000150001500015
157;1;04.11.2011-08:15:15;11;0.15000150001500015
158;0;04.10.2011-10:29:46;0;0.15000150001500015
158;0;04.10.2011-12:20:10;0;0.15000150001500015
158;0;04.10.2011-15:15:35;22;0.15000150001500015
158;0;04.10.2011-15:20:06;19;0.15000150001500015
158;0;04.10.2011-15:52:14;22;0.15000150001500015
158;1;06.10.2011-13:21:40;0;0.15000150001500015
158;1;10.10.2011-12:37:43;16;0.15000150001500015
158;2;10.10.2011-13:15:42;4;0.15000150001500015
158;4;10.10.2011-14:14:43;24;0.15000150001500015
158;4;10.10.2011-14:16:48;24;0.15000150001500015
158;4;10.10.2011-14:33:38;24;0.15000150001500015
158;4;11.10.2011-07:30:30;2;0.15000150001500015
158;2;11.10.2011-07:59:02;4;0.15000150001500015
158;2;11.10.2011-08:13:42;4;0.15000150001500015
159;3;04.10.2011-07:18:29;13;0.2000020000200002
159;0;04.10.2011-07:26:35;13;0.2000020000200002
160;0;04.10.2011-07:34:29;0;0.05000050000500005
160;0;04.10.2011-07:40:08;0;0.05000050000500005
160;1;04.10.2011-07:41:08;0;0.05000050000500005
160;1;10.10.2011-09:01:47;5;0.05000050000500005
160;1;10.10.2011-12:25:36;16;0.05000050000500005
160;2;10.10.2011-12:40:13;16;0.05000050000500005
160;2;10.10.2011-13:03:14;17;0.05000050000500005
161;3;04.10.2011-08:08:01;13;0.3000030000300003
161;0;04.10.2011-08:15:13;13;0.3000030000300003
161;1;04.10.2011-08:56:52;13;0.3000030000300003
161;1;04.10.2011-14:49:21;0;0.3000030000300003
161;1;05.10.2011-06:04:09;0;0.3000030000300003
161;1;05.10.2011-07:23:25;3;0.3000030000300003
161;2;05.10.2011-07:24:35;3;0.3000030000300003
161;4;05.10.2011-11:20:48;0;0.3000030000300003
161;4;06.10.2011-07:17:44;2;0.3000030000300003
161;4;06.10.2011-07:24:01;2;0.3000030000300003
161;4;06.10.2011-10:57:44;2;0.3000030000300003
161;2;06.10.2011-11:39:22;13;0.3000030000300003
161;2;06.10.2011-12:02:40;3;0.3000030000300003
161;4;06.10.2011-13:44:38;13;0.3000030000300003
161;4;06.10.2011-14:32:57;3;0.3000030000300003
161;4;06.10.2011-14:36:37;13;0.3000030000300003
161;4;06.10.2011-15:04:24;13;0.3000030000300003
161;4;06.10.2011-15:05:33;13;0.3000030000300003
161;4;07.10.2011-07:43:25;31;0.3000030000300003
161;2;07.10.2011-08:24:57;3;0.3000030000300003
161;4;07.10.2011-12:24:44;3;0.3000030000300003
162;0;04.10.2011-08:25:16;0;0.1000010000100001
162;1;10.10.2011-10:57:50;16;0.1000010000100001
162;2;13.10.2011-07:02:11;17;0.1000010000100001
162;4;13.10.2011-07:55:34;0;0.1000010000100001
162;4;13.10.2011-08:08:08;2;0.1000010000100001
162;4;13.10.2011-14:24:39;0;0.1000010000100001
162;4;13.10.2011-18:46:25;19;0.1000010000100001
162;4;14.10.2011-11:16:09;0;0.1000010000100001
162;4;14.10.2011-11:34:38;0;0.1000010000100001
162;4;14.10.2011-11:38:29;0;0.1000010000100001
162;4;14.10.2011-13:59:59;27;0.1000010000100001
162;4;14.10.2011-14:28:14;0;0.1000010000100001
162;4;20.10.2011-08:33:09;2;0.1000010000100001
162;4;20.10.2011-17:18:48;18;0.1000010000100001
162;4;21.10.2011-08:05:43;2;0.1000010000100001
162;2;21.10.2011-08:37:12;17;0.1000010000100001
163;3;04.10.2011-08:46:18;27;0.16500165001650016
164;0;04.10.2011-09:38:28;0;0.07000070000700007
164;1;04.10.2011-09:39:48;0;0.07000070000700007
164;1;11.10.2011-16:12:28;10;0.07000070000700007
164;1;13.10.2011-10:10:06;33;0.07000070000700007
164;1;15.10.2011-10:33:04;0;0.07000070000700007
164;1;18.10.2011-09:51:13;0;0.07000070000700007
164;1;19.10.2011-15:36:39;7;0.07000070000700007
164;1;21.10.2011-16:34:17;9;0.07000070000700007
164;1;24.10.2011-12:58:02;15;0.07000070000700007
165;3;04.10.2011-09:38:51;0;0.05000050000500005
166;3;04.10.2011-09:39:14;0;0.005000050000500005
167;0;04.10.2011-10:43:35;0;0.06000060000600006
167;0;04.10.2011-11:05:07;0;0.06000060000600006
167;1;07.10.2011-09:39:09;0;0.06000060000600006
167;1;11.10.2011-16:46:27;7;0.06000060000600006
167;1;18.10.2011-10:52:04;0;0.06000060000600006
167;1;19.10.2011-17:01:31;7;0.06000060000600006
167;1;21.10.2011-08:19:41;31;0.06000060000600006
167;2;27.10.2011-07:54:12;12;0.06000060000600006
167;4;27.10.2011-07:56:37;12;0.06000060000600006
167;4;27.10.2011-08:16:33;0;0.06000060000600006
167;4;27.10.2011-18:43:41;23;0.06000060000600006
167;4;27.10.2011-18:49:27;23;0.06000060000600006
167;4;28.10.2011-07:26:32;18;0.06000060000600006
167;4;28.10.2011-15:26:05;1;0.06000060000600006
167;4;01.11.2011-10:31:49;27;0.06000060000600006
167;4;01.11.2011-10:56:50;0;0.06000060000600006
167;4;01.11.2011-16:10:47;1;0.06000060000600006
167;4;01.11.2011-16:26:56;1;0.06000060000600006
167;4;03.11.2011-07:50:47;2;0.06000060000600006
167;4;04.11.2011-14:12:56;0;0.06000060000600006
167;4;04.11.2011-14:30:49;0;0.06000060000600006
167;4;05.11.2011-10:31:38;18;0.06000060000600006
167;4;07.11.2011-09:16:19;0;0.06000060000600006
167;2;07.11.2011-10:34:25;12;0.06000060000600006
168;3;04.10.2011-09:55:33;13;0.25000250002500024
168;3;04.10.2011-10:00:14;13;0.25000250002500024
168;0;04.10.2011-10:02:31;13;0.25000250002500024
168;0;04.10.2011-15:12:41;13;0.25000250002500024
168;0;04.10.2011-16:36:23;13;0.25000250002500024
168;0;04.10.2011-17:26:00;0;0.25000250002500024
168;0;04.10.2011-18:09:49;13;0.25000250002500024
168;0;04.10.2011-18:22:07;30;0.25000250002500024
168;0;04.10.2011-18:36:57;13;0.25000250002500024
169;3;04.10.2011-09:57:18;13;0.09000090000900009
170;0;04.10.2011-10:26:51;0;0.3000030000300003
170;1;11.10.2011-16:51:24;7;0.3000030000300003
170;1;13.10.2011-10:32:30;33;0.3000030000300003
170;1;13.10.2011-10:34:55;33;0.3000030000300003
170;1;20.10.2011-18:03:53;8;0.3000030000300003
171;3;04.10.2011-11:44:41;0;0.05000050000500005
171;3;04.10.2011-11:55:51;20;0.05000050000500005
171;3;04.10.2011-11:57:10;20;0.05000050000500005
171;3;04.10.2011-11:59:41;29;0.05000050000500005
171;3;04.10.2011-12:01:44;29;0.05000050000500005
171;3;04.10.2011-12:33:17;29;0.05000050000500005
171;3;04.10.2011-12:44:00;0;0.05000050000500005
171;3;04.10.2011-13:24:03;27;0.05000050000500005
172;0;04.10.2011-12:47:17;27;0.0950009500095001
172;0;04.10.2011-12:53:51;29;0.0950009500095001
172;0;04.10.2011-13:10:41;0;0.0950009500095001
172;1;11.10.2011-18:35:45;7;0.0950009500095001
172;1;13.10.2011-10:17:59;33;0.0950009500095001
172;1;15.10.2011-10:36:25;0;0.0950009500095001
173;0;04.10.2011-11:36:34;29;0.05000050000500005
173;1;04.10.2011-11:37:57;29;0.05000050000500005
173;1;04.10.2011-12:08:13;29;0.05000050000500005
173;1;10.10.2011-10:59:26;16;0.05000050000500005
173;2;11.10.2011-12:10:39;17;0.05000050000500005
173;2;11.10.2011-12:46:22;17;0.05000050000500005
173;4;11.10.2011-13:53:48;20;0.05000050000500005
173;4;11.10.2011-14:08:56;20;0.05000050000500005
173;4;11.10.2011-14:27:28;20;0.05000050000500005
173;4;11.10.2011-14:32:28;20;0.05000050000500005
173;4;11.10.2011-14:48:02;20;0.05000050000500005
173;4;11.10.2011-14:58:40;28;0.05000050000500005
173;4;12.10.2011-07:22:57;16;0.05000050000500005
173;2;12.10.2011-08:08:21;17;0.05000050000500005
173;4;12.10.2011-08:09:07;17;0.05000050000500005
173;4;12.10.2011-08:10:12;17;0.05000050000500005
174;0;04.10.2011-12:19:41;29;0.15000150001500015
174;1;10.10.2011-08:43:37;2;0.15000150001500015
174;2;12.10.2011-06:59:10;3;0.15000150001500015
174;2;12.10.2011-07:12:20;3;0.15000150001500015
175;0;04.10.2011-12:11:37;29;0.06000060000600006
175;0;04.10.2011-12:22:54;0;0.06000060000600006
175;1;04.10.2011-13:02:34;0;0.06000060000600006
175;1;07.10.2011-10:33:47;31;0.06000060000600006
175;2;11.10.2011-13:18:00;3;0.06000060000600006
175;2;11.10.2011-13:58:01;3;0.06000060000600006
176;0;04.10.2011-12:42:30;28;0.1000010000100001
176;1;10.10.2011-11:13:13;16;0.1000010000100001
176;2;13.10.2011-06:48:10;12;0.1000010000100001
177;0;04.10.2011-12:47:03;27;0.2000020000200002
177;0;04.10.2011-15:24:41;0;0.2000020000200002
177;1;04.10.2011-15:28:09;0;0.2000020000200002
177;1;04.10.2011-15:44:15;0;0.2000020000200002
177;1;11.10.2011-18:37:49;13;0.2000020000200002
177;1;11.10.2011-18:46:49;7;0.2000020000200002
177;1;12.10.2011-07:04:09;15;0.2000020000200002
177;1;12.10.2011-07:04:23;15;0.2000020000200002
177;1;12.10.2011-08:09:58;27;0.2000020000200002
177;1;12.10.2011-13:42:25;15;0.2000020000200002
177;1;13.10.2011-11:47:03;2;0.2000020000200002
177;2;13.10.2011-13:26:47;17;0.2000020000200002
177;2;13.10.2011-13:54:54;17;0.2000020000200002
177;4;13.10.2011-18:35:05;13;0.2000020000200002
177;4;13.10.2011-18:55:30;19;0.2000020000200002
177;4;13.10.2011-18:55:45;19;0.2000020000200002
177;4;14.10.2011-07:55:05;0;0.2000020000200002
177;2;14.10.2011-07:58:07;17;0.2000020000200002
177;4;14.10.2011-07:58:25;17;0.2000020000200002
177;4;17.10.2011-09:48:43;24;0.2000020000200002
